AnimeBirthYM	animeDesc	BirthYM_dt	CCterm	ConceptDesc	ConceptBirthYM	TimingFlag	Connection
2022-04	ラブオールプレー	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-04	キャップ革命 ボトルマンDX	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-04	遊☆戯☆王ゴーラッシュ!!	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-04	ちいかわ	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-04	100秒でわかる名作劇場	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-04	アオアシ	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-04	キングダム（第4シリーズ）	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-04	サマータイムレンダ	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-04	カッコウの許嫁（Season1）	2022-04-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-07	うたわれるもの 二人の白皇	2022-07-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-07	惑星のさみだれ	2022-07-01	CC017a000	Creater	2021-09	BirthToPost	0
2022-09	デュエル・マスターズ WIN	2022-09-01	CC017a000	Creater	2021-09	BirthToPost	0
2012-07	トータル・イクリプス	2012-07-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-07	ソードアート・オンライン	2012-07-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-09	バトルスピリッツ ソードアイズ[注20 1]	2012-09-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-09	たまごっち! ゆめキラドリーム	2012-09-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-09	新世界より	2012-09-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	ちいさなおじさん	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	超速変形ジャイロゼッター	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	絶園のテンペスト	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	ジョジョの奇妙な冒険	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	バクマン。（第3期）	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	リトルバスターズ!	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	イクシオン サーガ DT	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	マギ The labyrinth of magic	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	遊☆戯☆王ZEXAL II	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	アイカツ!	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2012-10	さくら荘のペットな彼女	2012-10-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-01	ぷちます!-プチ・アイドルマスター-	2013-01-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-01	ちはやふる2	2013-01-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-01	カードファイト!! ヴァンガード リンクジョーカー編	2013-01-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-01	ビーストサーガ	2013-01-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-02	ドキドキ!プリキュア	2013-02-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	すすめ!キッチン戦隊クックルン（実写+アニメ）	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	DD北斗の拳	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	トレインヒーロー	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	ガッ活!（第2期）	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	ダンボール戦機WARS	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	LINE TOWN	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	銀河機攻隊 マジェスティックプリンス	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	ジュエルペット ハッピネス	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	進撃の巨人（第1期）	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	探検ドリランド -1000年の真宝-	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	団地ともお	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	デュエル・マスターズ ビクトリーV3	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	爆TECH!爆丸 ガチ	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	プリティーリズム・レインボーライブ	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	みにヴぁん（第1期）	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	宇宙戦艦ヤマト2199	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	機動戦士ガンダムSEED DESTINY HDリマスター	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	マジンガーZIP!	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	ムシブギョー	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-04	とある科学の超電磁砲S（第2期）	2013-04-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-05	イナズマイレブンGO ギャラクシー	2013-05-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-06	キングダム（第2期）	2013-06-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	1
2013-06	ゆうとくんがいく	2013-06-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-07	〈物語〉シリーズ セカンドシーズン	2013-07-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-07	Go!Go!家電男子（第1期）	2013-07-01	CC0180000	Secretary and Administration	2013-07	PreToBirth	0
2013-09	たまごっち! みらくるフレンズ	2013-09-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-09	最強銀河 究極ゼロ 〜バトルスピリッツ〜	2013-09-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	ガイストクラッシャー	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	キルラキル	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	1
2013-10	ゴールデンタイム	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	凪のあすから	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	ストライク・ザ・ブラッド	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	みんなだいすきそらジロー	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	黒子のバスケ（第2期）	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	はじめの一歩 Rising	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	ログ・ホライズン（第1期）	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	1
2013-10	ダイヤのA	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	ファイ・ブレイン 神のパズル（第3期）	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	マギ The kingdom of magic	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	ガンダムビルドファイターズ	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	弱虫ペダル	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	東京レイヴンズ	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2013-10	ポケットモンスター XY	2013-10-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-01	フューチャーカード バディファイト	2014-01-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-01	ノブナガ・ザ・フール	2014-01-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-01	妖怪ウォッチ	2014-01-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-02	ハピネスチャージプリキュア!	2014-02-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	超爆裂異次元メンコバトル ギガントシューター つかさ	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	マジンボーン	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	くつだる。	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	ディスク・ウォーズ:アベンジャーズ	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	GO-GO たまごっち!	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	ジョジョの奇妙な冒険 スターダストクルセイダース	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	キャプテン・アース	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	金田一少年の事件簿R（第1期）	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	デュエル・マスターズ VS	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	テンカイナイト	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	FAIRY TAIL（第2期）	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	パックワールド	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	魔法科高校の劣等生	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	レディ ジュエルペット	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	ドラゴンボール改（第2期）	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	ハイキュー!!	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	ベイビーステップ（第1期）	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	遊☆戯☆王ARC-V	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	オレカバトル	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	ドラゴンコレクション	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	ヒーローバンク	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	魔法少女大戦	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-04	猫のダヤン	2014-04-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-05	猫ピッチャー	2014-05-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-05	野良スコ	2014-05-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-05	ぷちます!! -プチプチ・アイドルマスター-	2014-05-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-07	ソードアート・オンラインII	2014-07-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-07	プリパラ	2014-07-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-07	アカメが斬る!	2014-07-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-07	フランチェスカ	2014-07-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2014-07	ヤマノススメ セカンドシーズン	2014-07-01	CC0180000	Secretary and Administration	2013-07	BirthToPost	0
2021-07	SCARLET NEXUS	2021-07-01	CC0181000	Secretary	2022-05	PreToBirth	0
2021-07	白い砂のアクアトープ	2021-07-01	CC0181000	Secretary	2022-05	PreToBirth	0
2021-10	半妖の夜叉姫 弐の章	2021-10-01	CC0181000	Secretary	2022-05	PreToBirth	0
2021-10	舞妓さんちのまかないさん（Eテレ版）	2021-10-01	CC0181000	Secretary	2022-05	PreToBirth	0
2021-10	デジモンゴーストゲーム	2021-10-01	CC0181000	Secretary	2022-05	PreToBirth	0
2021-10	ワッチャプリマジ!	2021-10-01	CC0181000	Secretary	2022-05	PreToBirth	0
2021-10	チキップダンサーズ（第1期）	2021-10-01	CC0181000	Secretary	2022-05	PreToBirth	0
2021-10	プラチナエンド	2021-10-01	CC0181000	Secretary	2022-05	PreToBirth	0
2021-10	ルパン三世 PART6	2021-10-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-01	CUE!	2022-01-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-01	ニンジャラ	2022-01-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-02	デリシャスパーティ♡プリキュア	2022-02-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	シャドウバースF	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	ラブオールプレー	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	キャップ革命 ボトルマンDX	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	遊☆戯☆王ゴーラッシュ!!	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	ちいかわ	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	100秒でわかる名作劇場	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	アオアシ	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	キングダム（第4シリーズ）	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	サマータイムレンダ	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-04	カッコウの許嫁（Season1）	2022-04-01	CC0181000	Secretary	2022-05	PreToBirth	0
2022-07	うたわれるもの 二人の白皇	2022-07-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-07	惑星のさみだれ	2022-07-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-09	デュエル・マスターズ WIN	2022-09-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-10	僕のヒーローアカデミア（第6期）	2022-10-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-10	ぷにるんず	2022-10-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-10	まめきちまめこニートの日常	2022-10-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-10	ブルーロック	2022-10-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-10	弱虫ペダル LIMIT BREAK	2022-10-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-10	永久少年 Eternal Boys	2022-10-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-10	クールドジ男子	2022-10-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-12	僕とロボコ	2022-12-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-01	ヴィンランド・サガ SEASON2	2023-01-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-01	BASTARD!! -暗黒の破壊神-	2023-01-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-02	ひろがるスカイ!プリキュア	2023-02-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-04	MIX MEISEI STORY 2ND SEASON〜二度目の夏、空の向こうへ〜	2023-04-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-04	EDENS ZERO（第2期）	2023-04-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-04	TIGER & BUNNY 2	2023-04-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-04	逃走中 グレートミッション	2023-04-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-04	ぼさにまる	2023-04-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-04	青のオーケストラ（第1期）	2023-04-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-04	ポケットモンスター（2023）	2023-04-01	CC0181000	Secretary	2022-05	BirthToPost	0
2023-04	贄姫と獣の王	2023-04-01	CC0181000	Secretary	2022-05	BirthToPost	0
2022-07	うたわれるもの 二人の白皇	2022-07-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-07	惑星のさみだれ	2022-07-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-09	デュエル・マスターズ WIN	2022-09-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-10	僕のヒーローアカデミア（第6期）	2022-10-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-10	ぷにるんず	2022-10-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-10	まめきちまめこニートの日常	2022-10-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-10	ブルーロック	2022-10-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-10	弱虫ペダル LIMIT BREAK	2022-10-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-10	永久少年 Eternal Boys	2022-10-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-10	クールドジ男子	2022-10-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2022-12	僕とロボコ	2022-12-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-01	ヴィンランド・サガ SEASON2	2023-01-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-01	BASTARD!! -暗黒の破壊神-	2023-01-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-02	ひろがるスカイ!プリキュア	2023-02-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-04	MIX MEISEI STORY 2ND SEASON〜二度目の夏、空の向こうへ〜	2023-04-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-04	EDENS ZERO（第2期）	2023-04-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-04	TIGER & BUNNY 2	2023-04-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	1
2023-04	逃走中 グレートミッション	2023-04-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-04	ぼさにまる	2023-04-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-04	青のオーケストラ（第1期）	2023-04-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-04	ポケットモンスター（2023）	2023-04-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-04	贄姫と獣の王	2023-04-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-07	るろうに剣心 -明治剣客浪漫譚-（第2作 序幕東京）	2023-07-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-07	シャドウバースF セブンシャドウズ編	2023-07-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-07	ダークギャザリング	2023-07-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-07	Helck	2023-07-01	CC0181100	CEO’s Secretary	2023-07	PreToBirth	0
2023-09	チキップダンサーズ（第3期）	2023-09-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-09	葬送のフリーレン（第1期）	2023-09-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-10	キャプテン翼シーズン2 ジュニアユース編	2023-10-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-10	シャングリラ・フロンティア（1st season）	2023-10-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-10	範馬刃牙（第2期）	2023-10-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-10	ラグナクリムゾン	2023-10-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-10	BEYBLADE X	2023-10-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-10	アンデッドアンラック	2023-10-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-10	七つの大罪 黙示録の四騎士（第1期）	2023-10-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2023-10	薬屋のひとりごと（第1期）	2023-10-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
2024-01	ダンジョン飯	2024-01-01	CC0181100	CEO’s Secretary	2023-07	BirthToPost	0
